image,timestamp,response,pred_label,pred_conf,pred_llm_judge
bottle7-oven2,2024-02-04 22:55:29,这是一幅抽象艺术作品，以灰色和黑色为主色调。,keyboard,0.7052391,X
bear6-bear1,2024-02-04 22:55:39,A close up of brown fur with black spots on it.,dog,0.84439486,X
elephant7-bird1,2024-02-04 22:55:50,大象在移动。,cat,0.66495407,X
knife3-keyboard3,2024-02-04 22:55:58,水滴在玻璃上。,bottle,0.51559424,X
cat2-car3,2024-02-04 22:56:07,A red and white abstract painting with a butterfly shape in the center.,airplane,0.94297016,X
cat4-keyboard2,2024-02-04 22:56:16,键盘,keyboard,0.6020392,X
knife5-bicycle2,2024-02-04 22:56:26,The image is a collection of shopping carts.,truck,0.69736975,X
bottle6-oven3,2024-02-04 22:56:35,A gray and black machine with buttons on it is in front of a white background.,clock,0.6730151,X
truck7-boat1,2024-02-04 22:56:44,A large truck is parked in front of a building.,truck,1.0,P
keyboard1-elephant3,2024-02-04 22:56:53,A close up of a brown leather wallet with a keyhole in it.,knife,0.5344104,X
chair1-oven3,2024-02-04 22:57:03,A chair is in front of a wall with many windows and doors.,chair,0.9999993,I
cat9-bicycle1,2024-02-04 22:57:12,"A jumble of metal objects in shades of gray, blue, and red.",airplane,0.7865993,X
boat7-chair1,2024-02-04 22:57:21,A pink and black abstract painting.,airplane,0.9723684,X
elephant1-dog2,2024-02-04 22:57:30,A brown elephant with a long trunk.,elephant,0.9999999,L
boat7-clock3,2024-02-04 22:57:39,A collage of clocks in different shapes and sizes.,clock,1.0,J
airplane3-car1,2024-02-04 22:57:48,Abstract art piece with colorful shapes and lines.,airplane,0.86061555,X
keyboard3-elephant2,2024-02-04 22:58:01,A brown and tan textured background.,airplane,0.7071307,X
bicycle3-truck3,2024-02-04 22:58:11,"A colorful, abstract digital art piece with geometric shapes and patterns.",clock,0.62391573,X
keyboard5-bottle1,2024-02-04 22:58:20,A large collection of bottles in various colors and sizes.,bottle,1.0,F
keyboard10-oven3,2024-02-04 22:58:29,"A collage of various objects and shapes in shades of gray, black, and white.",airplane,0.9427238,X
bottle1-bear1,2024-02-04 22:58:39,A close up of a brown and white fur texture.,dog,0.5339834,X
oven8-chair1,2024-02-04 22:58:47,A pink and black abstract painting of chairs in rows.,chair,0.9999821,I
oven4-dog1,2024-02-04 22:58:56,A brown and white fur rug with a square design in the middle.,bear,0.6877631,X
bicycle7-truck3,2024-02-04 22:59:09,A bicycle is parked in front of a store.,bicycle,1.0,C
truck3-bear3,2024-02-04 22:59:18,A brown and black dog is sitting on a bed.,dog,0.9997588,K
bicycle4-clock3,2024-02-04 22:59:27,A bicycle with time as its wheels and frame made of clocks.,bicycle,0.99993265,"C, J, M"
dog5-truck2,2024-02-04 22:59:36,A red and black abstract painting with geometric shapes.,airplane,0.8896955,X
airplane5-bicycle1,2024-02-04 22:59:46,"A jumble of objects in shades of blue, black, and white.",airplane,0.98439085,X
car7-bear1,2024-02-04 22:59:55,这是一张棕色的毛皮纹理的照片。,cat,0.8734954,X
bicycle7-knife2,2024-02-04 23:00:04,A bicycle is shown in an abstract painting.,bicycle,1.0,C
cat10-oven2,2024-02-04 23:00:16,A black and white painting of an abstract design.,airplane,0.948721,X
car2-chair1,2024-02-04 23:00:25,A car with red seats and a black side mirror.,car,0.9995003,G
car3-bird2,2024-02-04 23:00:34,A silver car with black windows and a black wheel.,car,0.9997311,G
keyboard5-airplane3,2024-02-04 23:00:44,"A computer keyboard is prominently displayed, taking up most of the frame from top to bottom and side to side. The keys appear slightly blurred or distorted in this artistic rendering.",keyboard,0.9999995,M
truck4-oven2,2024-02-04 23:00:54,"A black truck is parked on an asphalt surface, with its headlights and grill visible in front of it. The truck appears to be stationary, waiting for further instructions or perhaps taking a break from its journey.",truck,0.9999987,P
bear8-bicycle3,2024-02-04 23:01:02,A bear in an abstract art style.,bear,0.99999833,B
keyboard10-truck1,2024-02-04 23:01:11,Abstract art piece with red and gray colors.,airplane,0.74913406,X
truck1-car3,2024-02-04 23:01:25,A red truck is parked in front of a building.,truck,0.99999905,P
airplane9-keyboard2,2024-02-04 23:01:34,A close up of a computer keyboard.,keyboard,1.0,M
bird1-clock3,2024-02-04 23:01:43,A bird is sitting on top of clocks and time pieces.,bird,0.98544437,D
bicycle7-bicycle2,2024-02-04 23:01:53,"A bicycle is parked on top of another bike, both with black tires and silver frames. The background appears to be made up of newspaper clippings or other printed materials.",bicycle,0.9999999,C
airplane5-knife1,2024-02-04 23:02:04,"A collection of tools and equipment is displayed in an abstract manner, with various objects overlapping each other to create a complex pattern. The items vary greatly in size and shape but share similar colors like brown, black, blue, green, yellow, red, white, pink, purple, orange, gray, silver, gold, beige, and turquoise. Some of these objects include scissors, knives, bolts, wrenches, hammers, pliers, screwdrivers, paintbrushes, rulers, pencils, markers, tape measures, and more.",knife,0.9712385,X
knife10-elephant3,2024-02-04 23:02:14,"A close up of an elephant's skin texture, showing wrinkles and patches of grayish-brown color.",elephant,0.9999999,L
clock10-knife3,2024-02-04 23:02:23,"A black and white abstract painting of an animal with horns on its head, surrounded by other shapes and lines.",bird,0.6942199,X
knife2-dog1,2024-02-04 23:02:36,A close up of brown and white fur with black spots on it.,dog,0.6540196,X
bird8-knife2,2024-02-04 23:02:47,"A bird is perched on a branch, surrounded by a colorful, abstract background.",bird,0.9999511,D
keyboard4-bird1,2024-02-04 23:02:58,这是一张抽象的蓝色和灰色调的图片。,cat,0.47391355,X
chair4-truck2,2024-02-04 23:03:07,A red and black chair with wheels.,chair,0.9999989,I
keyboard9-airplane3,2024-02-04 23:03:16,"A black and white photo of an abstract painting with blue, gray, brown colors.",airplane,0.99225265,X
chair5-truck3,2024-02-04 23:03:25,A colorful abstract painting of chairs and tables.,chair,0.99996984,I
knife1-elephant1,2024-02-04 23:03:34,图片中是一张大象的皮肤纹理特写。,cat,0.9441357,X
airplane4-airplane1,2024-02-04 23:03:47,这是一架飞机的抽象图像。,cat,0.8178189,X
knife6-chair3,2024-02-04 23:03:57,A blue and gray abstract painting.,airplane,0.9678436,X
bear3-car2,2024-02-04 23:04:06,"A pile of shoes in various colors and designs, including red, black, white, yellow, and gray.",chair,0.5687271,X
boat9-airplane2,2024-02-04 23:04:15,A blue and yellow boat with three masts.,boat,1.0,E
boat6-truck3,2024-02-04 23:04:25,这是一幅色彩斑斓的抽象画，以橙色和蓝色为主色调。画面中有一些不规则形状的图案，并且有明显的纹理效果。整体上给人一种充满活力的感觉。,elephant,0.27457264,X
bicycle1-dog3,2024-02-04 23:04:35,A bicycle with a basket on the front is parked in a field.,bicycle,1.0,C
knife9-boat1,2024-02-04 23:04:44,"A digital art piece with abstract shapes and colors in blue, red, orange, black, white, yellow, green, purple, pink, brown, gray, and beige.",clock,0.44027716,X
oven4-car1,2024-02-04 23:04:55,"A laptop computer is open on a table, with a colorful scene reflected in its screen.",keyboard,0.48611715,X
oven10-bear1,2024-02-04 23:05:07,A cat is sitting on top of an oven.,oven,0.93759584,"H, O"
bear2-knife2,2024-02-04 23:05:16,A bear is standing on its hind legs in front of an abstract background.,bear,0.99993336,B
cat9-clock2,2024-02-04 23:05:26,A gray and black abstract painting with a white border.,airplane,0.98489386,X
bird8-elephant1,2024-02-04 23:05:41,A bird is sitting on a branch.,bird,0.9999838,D
bottle8-keyboard3,2024-02-04 23:05:51,这张图片显示了一种抽象的图案，它由黑白相间的线条和形状组成。这些元素以一种混乱但有节奏的方式排列在一起，在黑色背景上创造出一个引人注目的视觉效果。图像中没有任何文字或其他可辨认的内容。整体构图给人一种动态、现代的感觉。,cat,0.3057955,X
bird5-car2,2024-02-04 23:06:06,A bird is perched on a branch.,bird,0.9999608,D
knife5-keyboard3,2024-02-04 23:06:16,"A close-up of an electronic circuit board with black and white components on it, including resistors, capacitors, diodes, transistors, etc., connected by wires in a grid-like pattern. The background is blurred to focus attention on the circuitry.",airplane,0.6376341,X
bottle3-bottle3,2024-02-04 23:06:25,"A green bottle is in the center of the image, surrounded by a patterned background.",bottle,1.0,F
bottle2-bottle3,2024-02-04 23:06:35,A green bottle is surrounded by a pattern of Chinese characters.,bottle,1.0,F
dog7-keyboard3,2024-02-04 23:06:43,A black and white photo of an abstract object with question marks on it.,airplane,0.95036954,X
chair2-boat1,2024-02-04 23:06:54,"A chair is depicted in an abstract style, with vibrant colors and patterns throughout its design. The background appears to be a blend of various textures and shapes, creating a visually dynamic scene that showcases the unique qualities of this piece of furniture.",chair,0.9999999,I
bear10-clock1,2024-02-04 23:07:04,A collage of clocks and numbers in a variety of colors.,clock,1.0,J
keyboard10-keyboard1,2024-02-04 23:07:14,这张图片展示了一种抽象的、几何形状的设计，由黑色和灰色的线条组成。这些线条以锯齿状的图案排列，创造出一种动态和运动的感觉。图像中还包含了一些模糊的白色元素，为设计增添了深度和复杂性。整体效果是现代和未来主义的，唤起了一种科技或工业的感觉。,keyboard,0.6052425,X
bicycle5-car3,2024-02-04 23:07:24,A red bicycle with black wheels and handlebars in front of pink buildings.,bicycle,1.0,C
boat5-boat3,2024-02-04 23:07:34,Abstract painting of a boat in water.,boat,0.9999999,E
keyboard9-elephant2,2024-02-04 23:07:42,A brown leather background with wrinkles and folds in it.,chair,0.40298623,X
chair7-chair1,2024-02-04 23:07:51,A room filled with red chairs.,chair,1.0,I
bicycle1-chair1,2024-02-04 23:08:01,A room filled with red chairs and black glasses.,chair,0.9999889,I
truck5-bird2,2024-02-04 23:08:10,A toy truck is on ice.,truck,0.99999905,P
car2-bird3,2024-02-04 23:08:19,汽车侧面图。,cat,0.35436672,G
knife5-truck3,2024-02-04 23:08:29,这是一幅色彩斑斓的抽象画，以橙色、蓝色和绿色为主。,keyboard,0.81842947,X
car1-keyboard2,2024-02-04 23:08:38,A close-up view of a computer keyboard with keys highlighted in white.,keyboard,1.0,M
elephant8-knife2,2024-02-04 23:08:48,A gray and pink abstract painting with a textured appearance.,airplane,0.9476166,X
boat3-airplane2,2024-02-04 23:08:57,A blue and yellow boat on water with mountains in background.,boat,1.0,E
elephant3-cat2,2024-02-04 23:09:07,A large elephant is standing on a grassy field.,elephant,0.9999999,L
chair5-knife3,2024-02-04 23:09:18,A gray and black abstract painting with a white background.,airplane,0.97412777,X
bicycle1-airplane2,2024-02-04 23:09:28,A blue and yellow bicycle with a black seat and handlebars.,bicycle,0.99999976,C
bird6-elephant2,2024-02-04 23:09:37,A brown and tan textured background.,airplane,0.7071307,X
knife6-bicycle1,2024-02-04 23:09:47,A collage of abstract shapes and colors.,airplane,0.87367666,X
airplane3-airplane2,2024-02-04 23:09:56,A plane flying in the sky with yellow and blue colors around it.,airplane,1.0,A
keyboard5-knife2,2024-02-04 23:10:04,A large group of fish swimming in water.,boat,0.877607,X
bicycle9-bear1,2024-02-04 23:10:14,图像中有一只猫的特写，背景模糊。,cat,0.70570093,H
oven6-bird1,2024-02-04 23:10:24,A turkey in an oven bag on top of a stove.,oven,0.9999999,O
oven6-knife3,2024-02-04 23:10:33,A silver toaster with a black handle and a black interior.,oven,0.94734293,X
truck3-clock3,2024-02-04 23:10:43,A collage of clocks in shades of gray and black.,clock,1.0,J
elephant4-oven1,2024-02-04 23:10:52,A gray elephant standing on a gray ground.,elephant,0.99999857,L
dog10-dog1,2024-02-04 23:11:01,A dog is laying down on a bed.,dog,0.9998634,"H
X"
dog1-bird1,2024-02-04 23:11:10,A dog with blue nose and gray fur looking at camera through glass door.,dog,0.9999361,K
bottle2-car2,2024-02-04 23:11:20,A colorful abstract image with a variety of shapes and colors.,airplane,0.89998144,X
cat4-chair2,2024-02-04 23:11:35,"The image is a digital art piece that appears to be a collage of various wooden chairs. The chairs are arranged in a way that they overlap each other, creating a sense of depth and complexity. The colors used in the image are predominantly brown and beige, giving it a warm and earthy tone. The overall effect of the image is a bit abstract and surreal, as if the chairs have been transformed into something else entirely.",chair,0.99997604,I
bear1-bicycle3,2024-02-04 23:11:45,A bear is sitting on the ground.,bear,0.99999964,B
boat7-cat3,2024-02-04 23:11:54,抽象的背景。,cat,0.7625755,X
bicycle3-bird1,2024-02-04 23:12:03,A blurry picture of a bicycle with green and blue colors.,bicycle,0.99999964,C
boat8-bottle1,2024-02-04 23:12:12,A collage of bottles with colorful caps.,bottle,1.0,F
chair7-clock3,2024-02-04 23:12:21,A chair with clocks on it in front of more clocks.,clock,0.57259953,"I, J"
dog2-airplane2,2024-02-04 23:12:30,A blue and yellow painting of an abstract design.,airplane,0.9341142,X
dog9-cat1,2024-02-04 23:12:39,A dog is sitting on top of a fluffy surface with its tongue out.,dog,0.99997425,"H, K"
oven1-bird3,2024-02-04 23:12:49,"A large, abstract painting with a mix of brown and blue colors dominates the scene. The painting is set against a white background that contrasts sharply with its vibrant hues. On one side of the painting, there's an array of small red circles scattered randomly across it, adding another layer to this complex piece of art.",airplane,0.9656907,X
cat9-truck1,2024-02-04 23:12:59,A red and black cat is lying down on a gray background.,cat,0.99999654,H
bottle1-keyboard3,2024-02-04 23:13:09,这张图片显示了一种抽象的图案，由深色和浅灰色线条组成。这些线在不同的方向上交叉，并且有一些重叠的地方，给人一种深度感。背景是黑色的，与线条形成了鲜明对比。图像中没有明显的文字或可辨认的动作发生。整体构图简单而引人入胜，让人想要探索其中可能隐藏的故事。,cat,0.663566,X
bear3-cat1,2024-02-04 23:13:19,A brown bear sleeping on its side with white fur underneath it.,bear,0.9999999,B
bear2-bird3,2024-02-04 23:13:28,这是一只熊的插图。,cat,0.6911005,B
dog8-clock2,2024-02-04 23:13:42,A dog is standing in front of a clock.,clock,0.99983466,K J
knife8-car2,2024-02-04 23:13:55,"The image is a digital art piece that appears to be inspired by the world of cars and racing. It features a vibrant array of colors, predominantly red, yellow, and black, which are used to create an abstract representation of vehicles. The shapes and lines in the artwork suggest the presence of multiple cars, possibly in motion or parked, but the details are not discernible due to the abstract nature of the piece. The overall effect is a dynamic and energetic composition that captures the spirit of speed and competition inherent in car racing.",car,0.9770815,"G. car
P. truck"
keyboard2-knife1,2024-02-04 23:14:04,A pile of shoes on the ground.,dog,0.50582933,X
boat2-keyboard1,2024-02-04 23:14:14,A close up of a black and white photo with a blue dot in the center.,airplane,0.99529344,X
bicycle10-airplane2,2024-02-04 23:14:24,"A blue bicycle with yellow and black accents is parked on what appears to be an indoor floor or platform, surrounded by white walls. The bike's design features three wheels instead of two typical ones, giving it a unique appearance. It seems like an artistic representation rather than a real-life scene due to its vivid colors and abstract style.",bicycle,0.9999882,"C, G"
bear7-bicycle2,2024-02-04 23:14:33,A large pile of shopping carts.,truck,0.9553393,X
boat1-keyboard3,2024-02-04 23:14:42,键盘的特写镜头。,cat,0.7689594,M
bear8-bear1,2024-02-04 23:14:52,A bear is sitting on the ground.,bear,0.99999964,B
bear10-bear2,2024-02-04 23:15:02,A dog is laying down on a bed.,dog,0.9998634,"H
X"
oven4-knife2,2024-02-04 23:15:13,"A pot is placed on top of an oven, which has its door open and appears to be in use for cooking or baking. The pot's position suggests it might contain ingredients that need heating or stirring during this process.",oven,1.0,X
car3-oven3,2024-02-04 23:15:23,A futuristic car with a digital display screen on its dashboard.,car,0.99950314,G
chair6-dog1,2024-02-04 23:15:33,"A close up of an animal's fur, possibly a dog or cat. The fur is brown and black with white patches. There appears to be some sort of pattern in the fur that resembles a grid-like structure.",cat,0.7536249,"H, K"
oven3-elephant3,2024-02-04 23:15:47,A textured stone wall with a heart carved into it.,bottle,0.17441699,X
bird1-bicycle2,2024-02-04 23:15:57,A bird is sitting on a metal structure.,bird,0.9996917,D
knife6-truck1,2024-02-04 23:16:08,"A painting with red, black and white colors on canvas.",airplane,0.6800067,X
truck2-oven3,2024-02-04 23:16:17,A gray truck with a black door and a white license plate.,truck,0.999998,"G, P"
chair7-car2,2024-02-04 23:16:29,"The image is a vibrant and abstract representation of a chair, rendered in a style reminiscent of a painting. The chair is depicted in a dynamic pose, as if it's in motion. It's painted in a mix of colors, predominantly red and yellow, with black accents adding depth and contrast. The background is a blur of colors, creating a sense of movement and energy. The overall effect is a visually striking piece of art that captures the essence of a chair in an unconventional way.",chair,0.9999993,I
bicycle8-chair2,2024-02-04 23:16:38,A bicycle is surrounded by chairs.,bicycle,0.5812361,"C, I"
cat5-airplane2,2024-02-04 23:16:48,A cat is sitting on top of an abstract painting with blue and yellow colors.,cat,0.99984586,H
cat1-bird1,2024-02-04 23:16:57,A cat behind plastic wrap with its eyes looking at you.,cat,0.9999956,H
airplane3-elephant1,2024-02-04 23:17:06,这张图片显示了一种纹理或图案，看起来像皮肤或皮革。,keyboard,0.49354962,X
car10-car1,2024-02-04 23:17:17,A red car is parked on a street with a colorful background.,car,0.9993098,G
clock5-clock2,2024-02-04 23:17:26,A clock with a white face and black numbers is displayed prominently in the center of the image.,clock,1.0,J
car4-bicycle3,2024-02-04 23:17:36,A car is surrounded by metal pieces and pipes.,car,0.98757136,G
bottle5-chair1,2024-02-04 23:17:45,Red chairs in a room.,chair,1.0,I
knife9-bicycle1,2024-02-04 23:17:59,"A collage of abstract shapes and lines in shades of gray, blue, red, black, white, yellow, green, purple, pink, orange, brown, and beige.",airplane,0.8081137,X
dog1-airplane3,2024-02-04 23:18:08,A dog with a black nose and a blue background.,dog,0.9999634,K
cat5-bicycle3,2024-02-04 23:18:17,A cat is laying down on a bed.,cat,0.9999995,H
boat2-bottle2,2024-02-04 23:18:27,A collection of bottle caps in various colors and sizes.,bottle,1.0,F
elephant5-bear2,2024-02-04 23:18:36,A large elephant is lying down on a textured surface.,elephant,0.9999999,L
boat9-clock1,2024-02-04 23:18:46,A boat with many numbers on it.,boat,1.0,E
bird10-bird2,2024-02-04 23:18:55,A bird with a long beak and a gray head.,bird,0.9999993,D
elephant9-elephant3,2024-02-04 23:19:07,An elephant walking on a dirt road.,elephant,0.99999917,L
dog8-keyboard3,2024-02-04 23:19:16,A black and white photo of a person standing in front of a window.,clock,0.901466,X
chair10-cat1,2024-02-04 23:19:25,A brown and white fur coat with a wooden hanger.,dog,0.3407049,X
clock1-boat3,2024-02-04 23:19:34,A large clock with a red and black design is displayed in the center of the image.,clock,1.0,J
truck2-bottle3,2024-02-04 23:19:44,A green truck is driving on top of cans and bottles.,truck,0.9999988,P
chair6-truck2,2024-02-04 23:19:55,这是一幅色彩斑斓的抽象画，以红色、粉色和灰色为主色调。,keyboard,0.7911048,X
bear4-boat2,2024-02-04 23:20:04,A red and black truck in an abstract painting.,truck,0.9999989,P
car1-clock2,2024-02-04 23:20:18,"A car is prominently displayed, taking up most of the image.",car,0.9997819,G
bottle8-dog2,2024-02-04 23:20:27,A bottle of beer is in the foreground.,bottle,1.0,F
elephant7-dog1,2024-02-04 23:20:36,A large elephant walking on grassy ground with its trunk touching the ground.,elephant,0.9999999,L
bottle6-dog3,2024-02-04 23:20:45,A cow is standing in a field of grass.,dog,0.9258586,X
bird7-boat1,2024-02-04 23:20:56,A bird is perched on a wire in front of a colorful background.,bird,0.99988186,D
bird7-bottle1,2024-02-04 23:21:06,A collage of bottles and jars.,bottle,1.0,F
clock7-boat3,2024-02-04 23:21:15,"A large clock with green and red colors dominates the scene, stretching from top to bottom of an abstract background.",clock,1.0,J
dog5-bear3,2024-02-04 23:21:29,"A dog with long fur is looking to its left, standing on what appears to be wet ground or water. The background of the photo has an abstract blur effect applied to it, making it difficult to discern any specific details beyond the presence of trees and foliage in the distance.",dog,0.9996171,X
car2-car3,2024-02-04 23:21:39,A red car with black tires is parked in front of some trees and bushes.,car,0.96596956,G
elephant9-chair2,2024-02-04 23:21:49,"A large group of wooden chairs are stacked on top of each other, creating a complex and intricate pattern.",chair,0.9999988,I
bottle1-chair2,2024-02-04 23:21:58,The image is a collage of chairs.,chair,0.99999976,I
truck6-bear2,2024-02-04 23:22:07,A truck is parked on a snowy road.,truck,1.0,P
bird1-oven1,2024-02-04 23:22:16,A bird is perched on a branch.,bird,0.9999608,D
bottle5-boat1,2024-02-04 23:22:26,A blue bottle with a red cap and a white label is in the center of the image.,bottle,1.0,F
truck10-clock1,2024-02-04 23:22:36,"The truck has two windshield wipers, one on each side of its front window. The leftmost wiper is positioned slightly higher than the rightmost one. Both wipers appear to be in their resting position without any motion captured at this moment.",truck,0.99996316,X
knife7-bottle3,2024-02-04 23:22:45,A collage of green and white objects.,airplane,0.8432915,X
knife9-bird1,2024-02-04 23:22:54,这是一幅抽象艺术作品，以蓝色和灰色为主色调。,keyboard,0.7052391,X
elephant8-truck3,2024-02-04 23:23:04,这是一幅色彩斑斓的抽象画，以橙色和蓝色为主色调。画面中充满了各种形状、大小不一的几何图形，并且这些图形的颜色也各不相同。整个作品给人一种充满活力的感觉，仿佛在向观众展示一个五彩缤纷的世界。,dog,0.4632056,X
bird3-bird2,2024-02-04 23:23:13,A bird with a gray head and beak is looking upwards.,bird,0.9999758,D
oven4-chair1,2024-02-04 23:23:23,A pink and black abstract image of chairs.,chair,0.99999666,I
car8-chair1,2024-02-04 23:23:32,A room filled with red chairs and pink walls.,chair,0.99999297,I
keyboard3-cat1,2024-02-04 23:23:41,A computer keyboard covered in fur and dust.,keyboard,0.99998784,M
bear9-dog1,2024-02-04 23:23:51,A bear with long hair stands in front of an abstract background.,bear,0.99998677,B
bear6-car2,2024-02-04 23:24:01,"A colorful abstract painting with red, yellow, and gray tones.",airplane,0.79409045,X
car7-boat3,2024-02-04 23:24:11,"A car is parked on an abstract background with colorful patterns and shapes. The car appears to be in motion, as indicated by its position against the backdrop of the scene.",car,0.99910444,G
elephant6-truck3,2024-02-04 23:24:20,这是一幅色彩斑斓的抽象画，以蓝色、黄色和橙色为主调。,keyboard,0.78591406,X
truck1-knife1,2024-02-04 23:24:29,A truck is parked on the side of the road.,truck,1.0,P
oven4-truck3,2024-02-04 23:24:38,"A large mirror is positioned in the center of an abstract scene, reflecting various elements from its surroundings.",airplane,0.8016253,X
airplane4-bottle1,2024-02-04 23:24:47,"A collage of bottles and cans in various colors, shapes, sizes, and orientations.",bottle,0.99999964,X
car6-boat1,2024-02-04 23:24:57,A car with a wheel in the foreground and buildings in the background.,car,0.99713033,G
bicycle8-bear2,2024-02-04 23:25:06,"A bicycle is shown with its wheels and frame highlighted in black against a white background. The bike appears to be parked or stationary, suggesting it's not currently being ridden.",bicycle,1.0,C
dog2-dog3,2024-02-04 23:25:15,A dog with a white coat and brown eyes.,dog,0.9995943,K
dog7-car2,2024-02-04 23:25:25,A collage of colorful abstract shapes and lines.,airplane,0.9120951,X
oven7-cat1,2024-02-04 23:25:38,A close up of a brown and white fur pattern.,dog,0.78969,X
knife2-elephant2,2024-02-04 23:25:47,A brown leather texture background with stitching on it.,airplane,0.27275825,X
clock7-dog2,2024-02-04 23:25:56,图片中有一个钟表，背景是模糊的棕色。,cat,0.58893615,J
chair5-cat3,2024-02-04 23:26:06,这张图片展示了一把办公椅，背景模糊。,keyboard,0.54134023,X
bottle10-dog1,2024-02-04 23:26:15,A bottle of wine with fur texture.,bottle,0.9999999,F
keyboard2-bicycle3,2024-02-04 23:26:24,A large group of people standing in front of a building.,airplane,0.97914815,X
keyboard9-boat2,2024-02-04 23:26:34,A computer keyboard and mouse on a desk with an abstract background of buildings.,keyboard,0.99999905,M
oven6-oven3,2024-02-04 23:26:47,A computer monitor is on a desk.,clock,0.9413907,X
elephant7-clock2,2024-02-04 23:26:56,A black and brown elephant walking on a gray background.,elephant,0.9999999,L
clock10-bird3,2024-02-04 23:27:05,闹钟,keyboard,0.6020392,J
bear4-oven2,2024-02-04 23:27:14,A man is walking down a street with a suitcase.,boat,0.41605696,X
airplane4-elephant1,2024-02-04 23:27:23,这是一张大象皮肤的特写照片。,cat,0.9398539,X
chair1-truck3,2024-02-04 23:27:32,A colorful abstract painting with geometric shapes.,airplane,0.8085975,X
boat6-bottle2,2024-02-04 23:27:41,A collage of bottle caps.,bottle,1.0,F
truck1-clock3,2024-02-04 23:27:54,A white truck with a tarp on top.,truck,0.99999964,P
dog9-bear3,2024-02-04 23:28:04,"A dog is sitting on what appears to be a bed or rug, surrounded by an abstract background with lines and textures that give it a unique look. The dog seems calm and relaxed in its environment.",dog,0.99839467,X
bird6-airplane2,2024-02-04 23:28:13,A bird is flying in the sky.,bird,0.99096537,D
truck5-cat3,2024-02-04 23:28:22,A yellow truck with black writing on it.,truck,1.0,P
keyboard2-elephant1,2024-02-04 23:28:32,图片中是一张大象的皮肤特写。,cat,0.9626542,X
elephant2-truck2,2024-02-04 23:28:41,"A man in a red shirt and a woman in a black dress stand close together, with their heads tilted towards each other as if engaged in conversation.",airplane,0.47323012,X
truck9-airplane2,2024-02-04 23:28:51,"A horse is positioned on the left side of the truck, appearing to be inside or attached to it.",truck,0.99691737,X
airplane10-oven2,2024-02-04 23:29:00,这是一架飞机的抽象插图。,cat,0.81782025,X
keyboard5-oven2,2024-02-04 23:29:09,A black and white painting of an abstract design.,airplane,0.948721,X
airplane9-boat1,2024-02-04 23:29:18,A blue and red airplane in the sky.,airplane,1.0,A
dog10-elephant1,2024-02-04 23:29:28,A dog lying down on a textured surface.,dog,0.9999654,"H
X"
chair2-keyboard2,2024-02-04 23:29:37,A chair is in front of a table with numbers on it.,chair,0.99998057,I
bear3-dog3,2024-02-04 23:29:46,A bear is sleeping on its side in front of a white background.,bear,0.99999976,B
elephant6-car3,2024-02-04 23:29:55,A red elephant walking on a road.,elephant,0.99999976,L
truck6-dog2,2024-02-04 23:30:05,A truck with the word WATER on it.,truck,0.99999905,P
car9-clock2,2024-02-04 23:30:14,A car is parked on a street with a clock in the background.,clock,0.6861888,G
truck7-elephant2,2024-02-04 23:30:23,A brown and black painting of an elephant.,elephant,1.0,L
bear10-car2,2024-02-04 23:30:32,"Abstract painting of red, yellow, and black shapes.",airplane,0.82330364,X
chair5-car1,2024-02-04 23:30:42,"A colorful abstract painting with red, yellow, and gray tones.",airplane,0.79409045,X
cat3-cat1,2024-02-04 23:30:52,A cat is laying down on its side with one eye open and looking at something off to the right of it's face.,cat,0.9999949,H
cat3-elephant2,2024-02-04 23:31:03,A tiger's face is etched into a piece of wood.,elephant,0.32808483,X
knife1-airplane1,2024-02-04 23:31:12,A gray and white abstract painting with red accents.,airplane,0.8352682,X
bottle6-chair2,2024-02-04 23:31:21,"A large number of chairs are stacked on top of each other, creating a complex structure.",chair,0.9999995,I
truck6-knife2,2024-02-04 23:31:31,"A water tank truck is parked on a street with a sign that says ""WATER"". The background of the photo has an abstract design, and there's also another smaller sign in front of it saying ""WATER"" as well.",truck,0.999824,X
bicycle1-clock3,2024-02-04 23:31:40,A bicycle made of clocks with its wheels and handlebars as clock faces.,bicycle,0.9988619,"C, J"
bear5-chair1,2024-02-04 23:31:49,A bunch of pink chairs in an auditorium or stadium.,chair,0.9999949,I
cat9-dog2,2024-02-04 23:31:59,"A cat is laying down on its side with its paws stretched out in front of it, looking at something off to the right. The background appears to be made up of fur or feathers and has an abstract quality to it.",cat,0.999966,X
elephant6-bicycle1,2024-02-04 23:32:08,A digital art piece featuring two elephants made up of abstract shapes and colors.,elephant,1.0,X
oven2-bear3,2024-02-04 23:32:18,A glass window with brown and black streaks.,airplane,0.4589658,X
car4-clock1,2024-02-04 23:32:27,A car with a clock face on it.,clock,0.6656589,"G, J"
oven6-truck1,2024-02-04 23:32:36,A red toaster oven with a black handle and bottom.,oven,1.0,O
bear3-truck3,2024-02-04 23:32:45,A colorful painting of an elephant.,elephant,1.0,L
boat9-bear3,2024-02-04 23:32:55,A close up of a brown and white fur texture.,dog,0.5339834,X
bird3-oven1,2024-02-04 23:33:04,A white and black abstract painting with gray accents on a wall.,clock,0.673686,X
keyboard9-keyboard2,2024-02-04 23:33:13,A computer keyboard with Hebrew letters on it.,keyboard,1.0,M
dog4-keyboard2,2024-02-04 23:33:22,A black and white photo of a person holding a phone to their ear.,airplane,0.9219163,X
